method,run,seed,generation,best_loss,best_accuracy,best_params,best_topology,most_common_topology,most_common_topology_share,unique_topologies,final_topology_share
svd_crossover_same_dim,89,89,234,0.7634359862073334,0.7833333333333333,2335,64-31-10,64-32-10,0.75,2,0.0
svd_crossover_same_dim,89,89,235,0.7619094012304137,0.7833333333333333,2260,64-30-10,64-32-10,0.45,5,0.0
svd_crossover_same_dim,89,89,236,0.7619094012304137,0.7833333333333333,2260,64-30-10,64-31-10,0.45,5,0.0
svd_crossover_same_dim,89,89,237,0.7619094012304137,0.7833333333333333,2260,64-30-10,64-31-10,0.4,5,0.0
svd_crossover_same_dim,89,89,238,0.7619094012304137,0.7833333333333333,2260,64-30-10,64-30-10,0.6,6,0.0
svd_crossover_same_dim,89,89,239,0.7619094012304137,0.7833333333333333,2260,64-30-10,64-30-10,0.55,5,0.0
svd_crossover_same_dim,89,89,240,0.7535067171262033,0.7833333333333333,2865,64-31-20-10,64-30-10,0.7,4,0.0
svd_crossover_same_dim,89,89,241,0.754121586108692,0.7833333333333333,2260,64-30-10,64-30-10,0.7,3,0.0
svd_crossover_same_dim,89,89,242,0.754121586108692,0.7833333333333333,2260,64-30-10,64-30-10,0.5,5,0.0
svd_crossover_same_dim,89,89,243,0.7513945977440402,0.7833333333333333,2185,64-29-10,64-30-10,0.4,7,0.0
svd_crossover_same_dim,89,89,244,0.7513945977440402,0.7833333333333333,2185,64-29-10,64-30-10,0.6,6,0.0
svd_crossover_same_dim,89,89,245,0.7513945977440402,0.7833333333333333,2185,64-29-10,64-30-10,0.45,5,0.0
svd_crossover_same_dim,89,89,246,0.7513945977440402,0.7833333333333333,2185,64-29-10,64-29-10,0.75,3,0.0
svd_crossover_same_dim,89,89,247,0.7448473545483381,0.7888888888888889,2110,64-28-10,64-29-10,0.9,3,0.0
svd_crossover_same_dim,89,89,248,0.7448473545483381,0.7888888888888889,2110,64-28-10,64-29-10,0.5,3,0.0
svd_crossover_same_dim,89,89,249,0.7418502051003688,0.7888888888888889,2035,64-27-10,64-28-10,0.55,4,0.0
svd_crossover_same_dim,89,89,250,0.7418502051003688,0.7888888888888889,2035,64-27-10,64-28-10,0.9,3,0.0
svd_crossover_same_dim,89,89,251,0.7418502051003688,0.7888888888888889,2035,64-27-10,64-28-10,0.75,4,0.0
svd_crossover_same_dim,89,89,252,0.7418502051003688,0.7888888888888889,2035,64-27-10,64-28-10,0.65,4,0.0
svd_crossover_same_dim,89,89,253,0.7418502051003688,0.7888888888888889,2035,64-27-10,64-28-10,0.7,3,0.0
svd_crossover_same_dim,89,89,254,0.734568483517742,0.7888888888888889,2035,64-27-10,64-28-10,0.8,2,0.0
svd_crossover_same_dim,89,89,255,0.734568483517742,0.7888888888888889,2035,64-27-10,64-28-10,0.8,3,0.0
svd_crossover_same_dim,89,89,256,0.734568483517742,0.7888888888888889,2035,64-27-10,64-28-10,0.6,3,0.0
svd_crossover_same_dim,89,89,257,0.734568483517742,0.7888888888888889,2035,64-27-10,64-27-10,0.55,3,0.0
svd_crossover_same_dim,89,89,258,0.734568483517742,0.7888888888888889,2035,64-27-10,64-27-10,0.75,2,0.0
svd_crossover_same_dim,89,89,259,0.7290038434124587,0.7888888888888889,1960,64-26-10,64-27-10,0.85,4,0.0
svd_crossover_same_dim,89,89,260,0.7290038434124587,0.7888888888888889,1960,64-26-10,64-27-10,0.75,4,0.0
svd_crossover_same_dim,89,89,261,0.7248048652288983,0.7888888888888889,2035,64-27-10,64-26-10,0.6,3,0.0
svd_crossover_same_dim,89,89,262,0.7249803520963647,0.7888888888888889,1960,64-26-10,64-26-10,0.55,5,0.0
svd_crossover_same_dim,89,89,263,0.7249803520963647,0.7888888888888889,1960,64-26-10,64-26-10,0.75,4,0.0
svd_crossover_same_dim,89,89,264,0.7249803520963647,0.7888888888888889,1960,64-26-10,64-26-10,0.85,3,0.0
svd_crossover_same_dim,89,89,265,0.7249803520963647,0.7888888888888889,1960,64-26-10,64-26-10,0.65,4,0.0
svd_crossover_same_dim,89,89,266,0.7249803520963647,0.7888888888888889,1960,64-26-10,64-26-10,0.75,3,0.0
svd_crossover_same_dim,89,89,267,0.7249803520963647,0.7888888888888889,1960,64-26-10,64-26-10,0.95,2,0.0
svd_crossover_same_dim,89,89,268,0.7134730152291889,0.7916666666666666,1960,64-26-10,64-26-10,0.95,2,0.0
svd_crossover_same_dim,89,89,269,0.7134730152291889,0.7916666666666666,1960,64-26-10,64-26-10,0.9,3,0.0
svd_crossover_same_dim,89,89,270,0.7134730152291889,0.7916666666666666,1960,64-26-10,64-26-10,0.85,4,0.0
svd_crossover_same_dim,89,89,271,0.7030259896898282,0.7972222222222223,1960,64-26-10,64-26-10,0.85,2,0.0
svd_crossover_same_dim,89,89,272,0.7030259896898282,0.7972222222222223,1960,64-26-10,64-26-10,0.85,3,0.0
svd_crossover_same_dim,89,89,273,0.7030259896898282,0.7972222222222223,1960,64-26-10,64-26-10,0.9,3,0.0
svd_crossover_same_dim,89,89,274,0.7030259896898282,0.7972222222222223,1960,64-26-10,64-26-10,0.65,4,0.0
svd_crossover_same_dim,89,89,275,0.7047048725686293,0.7944444444444444,1885,64-25-10,64-26-10,0.7,4,0.0
svd_crossover_same_dim,89,89,276,0.7047048725686293,0.7944444444444444,1885,64-25-10,64-26-10,0.45,4,0.0
svd_crossover_same_dim,89,89,277,0.6944385068613619,0.7916666666666666,1960,64-26-10,64-25-10,0.5,5,0.0
svd_crossover_same_dim,89,89,278,0.6930495285559247,0.7944444444444444,1885,64-25-10,64-25-10,0.5,4,0.0
svd_crossover_same_dim,89,89,279,0.6930495285559247,0.7944444444444444,1885,64-25-10,64-25-10,0.55,3,0.0
svd_crossover_same_dim,89,89,280,0.6930495285559247,0.7944444444444444,1885,64-25-10,64-25-10,0.5,3,0.0
svd_crossover_same_dim,89,89,281,0.6918338463374407,0.7944444444444444,1810,64-24-10,64-25-10,0.45,3,0.0
svd_crossover_same_dim,89,89,282,0.6918338463374407,0.7944444444444444,1810,64-24-10,64-26-10,0.4,3,0.0
svd_crossover_same_dim,89,89,283,0.6894462509979835,0.7944444444444444,1735,64-23-10,64-25-10,0.45,4,0.05
svd_crossover_same_dim,89,89,284,0.6894462509979835,0.7944444444444444,1735,64-23-10,64-24-10,0.6,4,0.05
svd_crossover_same_dim,89,89,285,0.684813292025102,0.7944444444444444,1885,64-25-10,64-24-10,0.7,4,0.1
svd_crossover_same_dim,89,89,286,0.684813292025102,0.7944444444444444,1885,64-25-10,64-24-10,0.65,3,0.0
svd_crossover_same_dim,89,89,287,0.6847541786691135,0.7944444444444444,1810,64-24-10,64-25-10,0.5,2,0.0
svd_crossover_same_dim,89,89,288,0.6847541786691135,0.7944444444444444,1810,64-24-10,64-24-10,0.55,3,0.0
svd_crossover_same_dim,89,89,289,0.6847541786691135,0.7944444444444444,1810,64-24-10,64-24-10,0.75,4,0.1
svd_crossover_same_dim,89,89,290,0.6847541786691135,0.7944444444444444,1810,64-24-10,64-24-10,0.65,4,0.05
svd_crossover_same_dim,89,89,291,0.6847541786691135,0.7944444444444444,1810,64-24-10,64-24-10,0.75,4,0.05
svd_crossover_same_dim,89,89,292,0.6792684975354761,0.7944444444444444,1735,64-23-10,64-24-10,0.8,3,0.1
svd_crossover_same_dim,89,89,293,0.6792684975354761,0.7944444444444444,1735,64-23-10,64-24-10,0.8,3,0.15
svd_crossover_same_dim,89,89,294,0.6742008135275341,0.8055555555555556,1810,64-24-10,64-24-10,0.55,4,0.25
svd_crossover_same_dim,89,89,295,0.6742008135275341,0.8055555555555556,1810,64-24-10,64-24-10,0.7,5,0.15
svd_crossover_same_dim,89,89,296,0.6749771792840746,0.8083333333333333,1735,64-23-10,64-24-10,0.65,4,0.2
svd_crossover_same_dim,89,89,297,0.6749771792840746,0.8083333333333333,1735,64-23-10,64-24-10,0.75,2,0.25
svd_crossover_same_dim,89,89,298,0.6749771792840746,0.8083333333333333,1735,64-23-10,64-24-10,0.55,2,0.45
svd_crossover_same_dim,89,89,299,0.6749771792840746,0.8083333333333333,1735,64-23-10,64-23-10,0.65,4,0.65
svd_crossover_same_dim,89,89,300,0.6749771792840746,0.8083333333333333,1735,64-23-10,64-23-10,0.9,2,0.9
svd_crossover_same_dim,90,90,1,2.2730962301572677,0.16666666666666666,650,64-10,64-10,0.9,2,0.0
svd_crossover_same_dim,90,90,2,2.2730962301572677,0.16666666666666666,650,64-10,64-10,1.0,1,0.0
svd_crossover_same_dim,90,90,3,2.2613704885086525,0.09444444444444444,650,64-10,64-10,1.0,1,0.0
svd_crossover_same_dim,90,90,4,2.2399973970980107,0.12222222222222222,650,64-10,64-10,0.9,2,0.0
svd_crossover_same_dim,90,90,5,2.1699924282433973,0.16111111111111112,650,64-10,64-10,0.95,2,0.0
svd_crossover_same_dim,90,90,6,2.1699924282433973,0.16111111111111112,650,64-10,64-10,0.95,2,0.0
svd_crossover_same_dim,90,90,7,2.1641005164663674,0.16111111111111112,650,64-10,64-10,0.95,2,0.0
svd_crossover_same_dim,90,90,8,2.1422679640278512,0.2,650,64-10,64-10,0.95,2,0.0
svd_crossover_same_dim,90,90,9,2.1256958090733784,0.21666666666666667,650,64-10,64-10,0.95,2,0.0
svd_crossover_same_dim,90,90,10,2.1148746879706146,0.22777777777777777,650,64-10,64-10,0.85,3,0.0
svd_crossover_same_dim,90,90,11,2.1006227128589905,0.2361111111111111,650,64-10,64-10,0.85,2,0.0
svd_crossover_same_dim,90,90,12,2.088730038314623,0.25277777777777777,650,64-10,64-10,0.9,3,0.0
svd_crossover_same_dim,90,90,13,2.066235110359587,0.25277777777777777,650,64-10,64-10,0.9,2,0.0
svd_crossover_same_dim,90,90,14,2.0550010423772775,0.26944444444444443,650,64-10,64-10,0.9,2,0.0
svd_crossover_same_dim,90,90,15,2.0432572516082574,0.29444444444444445,2785,64-37-10,64-10,0.9,3,0.0
svd_crossover_same_dim,90,90,16,2.0435153596130577,0.2972222222222222,650,64-10,64-10,0.85,2,0.0
svd_crossover_same_dim,90,90,17,2.032413132855924,0.30277777777777776,650,64-10,64-10,0.8,2,0.0
svd_crossover_same_dim,90,90,18,2.024560467704773,0.3194444444444444,2785,64-37-10,64-10,0.65,3,0.0
svd_crossover_same_dim,90,90,19,2.022176477766361,0.3333333333333333,650,64-10,64-10,0.85,2,0.0
svd_crossover_same_dim,90,90,20,2.012226717005218,0.33055555555555555,2785,64-37-10,64-10,0.9,2,0.0
svd_crossover_same_dim,90,90,21,2.012226717005218,0.33055555555555555,2785,64-37-10,64-10,0.65,3,0.0
svd_crossover_same_dim,90,90,22,2.0002587122687348,0.34444444444444444,2785,64-37-10,64-10,0.5,4,0.0
svd_crossover_same_dim,90,90,23,1.9944254702318138,0.3527777777777778,2785,64-37-10,64-10,0.6,3,0.0
svd_crossover_same_dim,90,90,24,1.9806160477661368,0.3861111111111111,2785,64-37-10,64-37-10,0.6,4,0.0
svd_crossover_same_dim,90,90,25,1.8826695042541726,0.4388888888888889,650,64-10,64-37-10,0.75,5,0.0
svd_crossover_same_dim,90,90,26,1.87475805725576,0.4361111111111111,2785,64-37-10,64-37-10,0.55,8,0.0
svd_crossover_same_dim,90,90,27,1.8599657478698735,0.4361111111111111,3567,64-37-24-10,64-37-10,0.35,9,0.0
svd_crossover_same_dim,90,90,28,1.8488439746456942,0.44166666666666665,3525,64-36-25-10,64-37-10,0.25,8,0.0
svd_crossover_same_dim,90,90,29,1.8405993358640549,0.45555555555555555,2860,64-38-10,64-24-10,0.2,12,0.0
svd_crossover_same_dim,90,90,30,1.8336281311732527,0.4666666666666667,3567,64-37-24-10,64-38-25-10,0.25,10,0.0
svd_crossover_same_dim,90,90,31,1.7814856104233308,0.4527777777777778,3705,64-38-25-10,64-37-24-10,0.35,6,0.0
svd_crossover_same_dim,90,90,32,1.7055039569086894,0.48333333333333334,3567,64-37-24-10,64-37-24-10,0.3,9,0.0
svd_crossover_same_dim,90,90,33,1.668805465615853,0.49444444444444446,3567,64-37-24-10,64-37-24-10,0.3,7,0.0
svd_crossover_same_dim,90,90,34,1.651476817146188,0.49166666666666664,3567,64-37-24-10,64-37-24-10,0.3,8,0.0
svd_crossover_same_dim,90,90,35,1.6356476970277332,0.49444444444444446,3567,64-37-24-10,64-37-24-10,0.45,8,0.0
svd_crossover_same_dim,90,90,36,1.6246346552062447,0.49444444444444446,3519,64-37-23-10,64-37-24-10,0.45,7,0.0
svd_crossover_same_dim,90,90,37,1.5835810827351129,0.5027777777777778,3478,64-36-24-10,64-24-10,0.2,9,0.0
svd_crossover_same_dim,90,90,38,1.5835810827351129,0.5027777777777778,3478,64-36-24-10,64-36-24-10,0.25,8,0.0
svd_crossover_same_dim,90,90,39,1.5726447114427506,0.5138888888888888,3519,64-37-23-10,64-37-10,0.3,7,0.0
svd_crossover_same_dim,90,90,40,1.5588086040771285,0.5222222222222223,3519,64-37-23-10,64-37-23-10,0.35,6,0.0
svd_crossover_same_dim,90,90,41,1.5457194391482116,0.525,3519,64-37-23-10,64-37-23-10,0.5,7,0.0
svd_crossover_same_dim,90,90,42,1.532905854793542,0.5166666666666667,2785,64-37-10,64-37-23-10,0.35,9,0.0
svd_crossover_same_dim,90,90,43,1.5223428481404757,0.5222222222222223,2785,64-37-10,64-37-23-10,0.45,5,0.0
svd_crossover_same_dim,90,90,44,1.5120674097722107,0.5305555555555556,2785,64-37-10,64-37-23-10,0.3,8,0.0
svd_crossover_same_dim,90,90,45,1.497577409009274,0.5333333333333333,2710,64-36-10,64-37-23-10,0.4,6,0.0
svd_crossover_same_dim,90,90,46,1.4878461712425834,0.5361111111111111,2710,64-36-10,64-37-10,0.5,5,0.0
svd_crossover_same_dim,90,90,47,1.4784402243622468,0.5388888888888889,2635,64-35-10,64-36-10,0.55,6,0.0
svd_crossover_same_dim,90,90,48,1.4693144939908775,0.5416666666666666,2635,64-35-10,64-36-10,0.55,6,0.0
svd_crossover_same_dim,90,90,49,1.454231939920264,0.5388888888888889,2635,64-35-10,64-36-10,0.6,4,0.0
svd_crossover_same_dim,90,90,50,1.4423067167666344,0.5388888888888889,2635,64-35-10,64-35-10,0.55,4,0.0
svd_crossover_same_dim,90,90,51,1.431387180360042,0.5444444444444444,2635,64-35-10,64-35-10,0.65,3,0.0
svd_crossover_same_dim,90,90,52,1.4346834087472897,0.55,2560,64-34-10,64-35-10,0.6,3,0.0
svd_crossover_same_dim,90,90,53,1.420940967913557,0.5555555555555556,2635,64-35-10,64-35-10,0.8,4,0.0
svd_crossover_same_dim,90,90,54,1.4111286497003375,0.5611111111111111,2635,64-35-10,64-35-10,0.8,3,0.0
svd_crossover_same_dim,90,90,55,1.4019403439122604,0.5666666666666667,2635,64-35-10,64-35-10,0.85,4,0.0
svd_crossover_same_dim,90,90,56,1.3921015133423618,0.575,2635,64-35-10,64-35-10,0.7,5,0.0
svd_crossover_same_dim,90,90,57,1.3835041014890905,0.5805555555555556,2560,64-34-10,64-35-10,0.6,6,0.0
svd_crossover_same_dim,90,90,58,1.3749449087916494,0.5833333333333334,2635,64-35-10,64-35-10,0.55,6,0.0
svd_crossover_same_dim,90,90,59,1.3422429258508672,0.5916666666666667,3297,64-35-22-10,64-35-10,0.4,7,0.0
svd_crossover_same_dim,90,90,60,1.33285849504283,0.5944444444444444,3297,64-35-22-10,64-35-10,0.35,7,0.0
svd_crossover_same_dim,90,90,61,1.3236934577167014,0.5944444444444444,3297,64-35-22-10,64-35-23-10,0.4,7,0.0
svd_crossover_same_dim,90,90,62,1.3077431699568787,0.6111111111111112,2635,64-35-10,64-35-22-10,0.25,9,0.0
svd_crossover_same_dim,90,90,63,1.2939913024999241,0.5527777777777778,3297,64-35-22-10,64-35-23-10,0.35,5,0.0
svd_crossover_same_dim,90,90,64,1.265565193931579,0.5944444444444444,3297,64-35-22-10,64-35-23-10,0.4,5,0.0
svd_crossover_same_dim,90,90,65,1.250708801542219,0.5944444444444444,3297,64-35-22-10,64-34-23-10,0.3,10,0.0
svd_crossover_same_dim,90,90,66,1.2388914540482043,0.5972222222222222,3297,64-35-22-10,64-35-22-10,0.25,8,0.0
svd_crossover_same_dim,90,90,67,1.2287389987875001,0.6,3297,64-35-22-10,64-35-23-10,0.3,8,0.0
svd_crossover_same_dim,90,90,68,1.2194195431373214,0.6027777777777777,3210,64-34-22-10,64-35-22-10,0.35,7,0.0
svd_crossover_same_dim,90,90,69,1.210859079504216,0.6055555555555555,3210,64-34-22-10,64-35-22-10,0.5,7,0.0
svd_crossover_same_dim,90,90,70,1.2033816715005532,0.6166666666666667,3251,64-35-21-10,64-35-22-10,0.45,7,0.0
svd_crossover_same_dim,90,90,71,1.1947963835050317,0.6194444444444445,3297,64-35-22-10,64-35-22-10,0.4,7,0.0
svd_crossover_same_dim,90,90,72,1.1874624270938436,0.6166666666666667,2635,64-35-10,64-35-22-10,0.35,8,0.0
svd_crossover_same_dim,90,90,73,1.178571018231843,0.6166666666666667,2560,64-34-10,64-35-22-10,0.5,9,0.0
svd_crossover_same_dim,90,90,74,1.1736742241469784,0.6222222222222222,3205,64-35-20-10,64-35-22-10,0.35,7,0.0
svd_crossover_same_dim,90,90,75,1.1617091039594742,0.6277777777777778,2635,64-35-10,64-34-23-10,0.35,9,0.0
svd_crossover_same_dim,90,90,76,1.1547701343350238,0.6277777777777778,2635,64-35-10,64-35-10,0.5,7,0.0
svd_crossover_same_dim,90,90,77,1.1547701343350238,0.6277777777777778,2635,64-35-10,64-35-10,0.95,2,0.0
svd_crossover_same_dim,90,90,78,1.1414135624056547,0.6305555555555555,2635,64-35-10,64-35-10,0.8,4,0.0
svd_crossover_same_dim,90,90,79,1.1349625768291096,0.6333333333333333,2635,64-35-10,64-35-10,0.85,4,0.0
svd_crossover_same_dim,90,90,80,1.1349625768291096,0.6333333333333333,2635,64-35-10,64-35-10,0.9,2,0.0
svd_crossover_same_dim,90,90,81,1.122508505287588,0.6361111111111111,2635,64-35-10,64-35-10,0.65,4,0.0
svd_crossover_same_dim,90,90,82,1.122508505287588,0.6361111111111111,2635,64-35-10,64-35-10,0.85,3,0.0
svd_crossover_same_dim,90,90,83,1.1102533095987481,0.6472222222222223,2635,64-35-10,64-35-10,0.8,5,0.0
svd_crossover_same_dim,90,90,84,1.1041684347302303,0.6472222222222223,2560,64-34-10,64-35-10,0.75,5,0.0
svd_crossover_same_dim,90,90,85,1.1041684347302303,0.6472222222222223,2560,64-34-10,64-35-10,0.5,6,0.0
svd_crossover_same_dim,90,90,86,1.0929967543729562,0.65,2560,64-34-10,64-35-10,0.45,4,0.0
svd_crossover_same_dim,90,90,87,1.0929967543729562,0.65,2560,64-34-10,64-34-10,0.65,4,0.0
svd_crossover_same_dim,90,90,88,1.0820987511309308,0.6555555555555556,2560,64-34-10,64-34-10,0.7,5,0.0
svd_crossover_same_dim,90,90,89,1.0768235877868642,0.6555555555555556,2485,64-33-10,64-34-10,0.8,3,0.0
svd_crossover_same_dim,90,90,90,1.071890812873336,0.6583333333333333,2485,64-33-10,64-34-10,0.7,3,0.0
svd_crossover_same_dim,90,90,91,1.071890812873336,0.6583333333333333,2485,64-33-10,64-34-10,0.65,5,0.0
svd_crossover_same_dim,90,90,92,1.0615992383458739,0.6638888888888889,2485,64-33-10,64-34-10,0.6,5,0.0
svd_crossover_same_dim,90,90,93,1.0539672049414586,0.6694444444444444,3079,64-33-21-10,64-34-10,0.55,5,0.0
svd_crossover_same_dim,90,90,94,1.051629128402789,0.6666666666666666,2485,64-33-10,64-34-10,0.45,5,0.0
svd_crossover_same_dim,90,90,95,1.0416415002936057,0.6777777777777778,3079,64-33-21-10,64-34-10,0.6,5,0.0
svd_crossover_same_dim,90,90,96,1.0420376719882012,0.6805555555555556,2485,64-33-10,64-34-10,0.5,5,0.0
svd_crossover_same_dim,90,90,97,1.0420376719882012,0.6805555555555556,2485,64-33-10,64-34-10,0.55,2,0.0
svd_crossover_same_dim,90,90,98,1.0327320976763974,0.6888888888888889,2485,64-33-10,64-33-10,0.6,5,0.0
svd_crossover_same_dim,90,90,99,1.0327320976763974,0.6888888888888889,2485,64-33-10,64-33-10,0.95,2,0.0
svd_crossover_same_dim,90,90,100,1.0239565467470122,0.6888888888888889,2410,64-32-10,64-33-10,0.7,5,0.0
svd_crossover_same_dim,90,90,101,1.0239565467470122,0.6888888888888889,2410,64-32-10,64-33-10,0.75,4,0.0
svd_crossover_same_dim,90,90,102,1.0146068414333498,0.6916666666666667,2485,64-33-10,64-33-10,0.65,5,0.0
svd_crossover_same_dim,90,90,103,1.0114438185498396,0.6916666666666667,2410,64-32-10,64-33-10,0.75,5,0.0
svd_crossover_same_dim,90,90,104,1.0072181150977995,0.6916666666666667,2335,64-31-10,64-33-10,0.65,5,0.0
svd_crossover_same_dim,90,90,105,1.0030933527658008,0.6944444444444444,2410,64-32-10,64-33-10,0.4,5,0.0
svd_crossover_same_dim,90,90,106,0.9990037987533043,0.6944444444444444,2335,64-31-10,64-33-10,0.55,6,0.0
svd_crossover_same_dim,90,90,107,0.9949679831227289,0.6944444444444444,2335,64-31-10,64-32-10,0.4,4,0.0
svd_crossover_same_dim,90,90,108,0.9949679831227289,0.6944444444444444,2335,64-31-10,64-32-10,0.4,5,0.0
svd_crossover_same_dim,90,90,109,0.9870218203240279,0.6972222222222222,2260,64-30-10,64-31-10,0.5,5,0.0
svd_crossover_same_dim,90,90,110,0.9833369196503166,0.6972222222222222,2260,64-30-10,64-31-10,0.65,4,0.0
svd_crossover_same_dim,90,90,111,0.9833369196503166,0.6972222222222222,2260,64-30-10,64-31-10,0.65,5,0.0
svd_crossover_same_dim,90,90,112,0.9748983991146155,0.7027777777777777,2410,64-32-10,64-31-10,0.5,5,0.0
svd_crossover_same_dim,90,90,113,0.97198190571367,0.7055555555555556,2185,64-29-10,64-32-10,0.3,5,0.0
svd_crossover_same_dim,90,90,114,0.97198190571367,0.7055555555555556,2185,64-29-10,64-31-10,0.5,7,0.0
svd_crossover_same_dim,90,90,115,0.9645794187773731,0.7083333333333334,2185,64-29-10,64-31-10,0.5,4,0.0
svd_crossover_same_dim,90,90,116,0.9645794187773731,0.7083333333333334,2185,64-29-10,64-29-10,0.5,5,0.0
svd_crossover_same_dim,90,90,117,0.9645794187773731,0.7083333333333334,2185,64-29-10,64-29-10,0.75,3,0.0
svd_crossover_same_dim,90,90,118,0.953790452302639,0.7166666666666667,2185,64-29-10,64-29-10,0.75,4,0.0
svd_crossover_same_dim,90,90,119,0.953790452302639,0.7166666666666667,2185,64-29-10,64-29-10,0.8,4,0.0
svd_crossover_same_dim,90,90,120,0.9468354884566996,0.7166666666666667,2110,64-28-10,64-29-10,0.9,3,0.0
svd_crossover_same_dim,90,90,121,0.9434243138263816,0.725,2110,64-28-10,64-29-10,0.8,4,0.0
svd_crossover_same_dim,90,90,122,0.9434243138263816,0.725,2110,64-28-10,64-29-10,0.7,4,0.0
svd_crossover_same_dim,90,90,123,0.9434243138263816,0.725,2110,64-28-10,64-29-10,0.65,4,0.0
svd_crossover_same_dim,90,90,124,0.9333967224703075,0.7333333333333333,2185,64-29-10,64-29-10,0.6,4,0.0
svd_crossover_same_dim,90,90,125,0.9333967142452685,0.7333333333333333,2110,64-28-10,64-29-10,0.8,3,0.0
svd_crossover_same_dim,90,90,126,0.9333967142452685,0.7333333333333333,2110,64-28-10,64-29-10,0.6,5,0.0
svd_crossover_same_dim,90,90,127,0.9235977761690572,0.7333333333333333,2185,64-29-10,64-29-10,0.55,2,0.0
svd_crossover_same_dim,90,90,128,0.9235977765534463,0.7333333333333333,2110,64-28-10,64-29-10,0.7,4,0.0
svd_crossover_same_dim,90,90,129,0.9235977765534463,0.7333333333333333,2110,64-28-10,64-29-10,0.6,3,0.0
svd_crossover_same_dim,90,90,130,0.9140258663636928,0.7361111111111112,2110,64-28-10,64-29-10,0.5,4,0.0
svd_crossover_same_dim,90,90,131,0.9140258663636928,0.7361111111111112,2110,64-28-10,64-28-10,0.45,4,0.0
svd_crossover_same_dim,90,90,132,0.914025840160843,0.7361111111111112,2035,64-27-10,64-29-10,0.6,4,0.0
svd_crossover_same_dim,90,90,133,0.9047487482320037,0.7388888888888889,2185,64-29-10,64-29-10,0.6,4,0.0
svd_crossover_same_dim,90,90,134,0.9047487482320037,0.7388888888888889,2185,64-29-10,64-29-10,0.8,5,0.0
svd_crossover_same_dim,90,90,135,0.8986866714149457,0.7416666666666667,2110,64-28-10,64-29-10,0.9,3,0.0
svd_crossover_same_dim,90,90,136,0.8986866714149457,0.7416666666666667,2110,64-28-10,64-29-10,0.85,3,0.0
svd_crossover_same_dim,90,90,137,0.8927045103601826,0.7444444444444445,2185,64-29-10,64-29-10,0.85,3,0.0
svd_crossover_same_dim,90,90,138,0.8927045103601826,0.7444444444444445,2185,64-29-10,64-29-10,0.65,3,0.0
svd_crossover_same_dim,90,90,139,0.8927045103601826,0.7444444444444445,2185,64-29-10,64-29-10,0.75,3,0.0
svd_crossover_same_dim,90,90,140,0.8838704050799958,0.7472222222222222,2110,64-28-10,64-29-10,0.8,4,0.0
svd_crossover_same_dim,90,90,141,0.8838704050799958,0.7472222222222222,2110,64-28-10,64-29-10,0.65,3,0.0
svd_crossover_same_dim,90,90,142,0.8732715224622821,0.75,2185,64-29-10,64-29-10,0.45,4,0.0
svd_crossover_same_dim,90,90,143,0.8732715224622821,0.75,2185,64-29-10,64-29-10,0.4,4,0.0
svd_crossover_same_dim,90,90,144,0.8639536657237681,0.7527777777777778,2185,64-29-10,64-29-10,0.5,6,0.0
svd_crossover_same_dim,90,90,145,0.8639536657237681,0.7527777777777778,2185,64-29-10,64-29-10,0.6,4,0.0
svd_crossover_same_dim,90,90,146,0.857579936075636,0.7527777777777778,2110,64-28-10,64-29-10,0.45,4,0.0
svd_crossover_same_dim,90,90,147,0.857579936075636,0.7527777777777778,2110,64-28-10,64-29-10,0.55,4,0.0
svd_crossover_same_dim,90,90,148,0.8548483792074768,0.7555555555555555,2110,64-28-10,64-29-10,0.5,3,0.0
svd_crossover_same_dim,90,90,149,0.8548483792074768,0.7555555555555555,2110,64-28-10,64-28-10,0.55,4,0.0
svd_crossover_same_dim,90,90,150,0.8494619440425961,0.7555555555555555,2035,64-27-10,64-28-10,0.75,4,0.0
svd_crossover_same_dim,90,90,151,0.842883084355257,0.7583333333333333,2110,64-28-10,64-28-10,0.8,2,0.0
svd_crossover_same_dim,90,90,152,0.8442267018131888,0.7555555555555555,2035,64-27-10,64-28-10,0.5,3,0.0
svd_crossover_same_dim,90,90,153,0.8442267018131888,0.7555555555555555,2035,64-27-10,64-28-10,0.45,3,0.0
svd_crossover_same_dim,90,90,154,0.8390982612521134,0.7555555555555555,1960,64-26-10,64-27-10,0.5,5,0.0
svd_crossover_same_dim,90,90,155,0.8390982612521134,0.7555555555555555,1960,64-26-10,64-27-10,0.55,5,0.0
svd_crossover_same_dim,90,90,156,0.8345022004373835,0.7555555555555555,2035,64-27-10,64-27-10,0.4,4,0.0
svd_crossover_same_dim,90,90,157,0.8313111078617144,0.7583333333333333,1960,64-26-10,64-27-10,0.55,4,0.0
svd_crossover_same_dim,90,90,158,0.8313111078617144,0.7583333333333333,1960,64-26-10,64-26-10,0.3,5,0.0
svd_crossover_same_dim,90,90,159,0.8290870031158548,0.7583333333333333,1885,64-25-10,64-26-10,0.35,5,0.0
svd_crossover_same_dim,90,90,160,0.8245833986775298,0.7611111111111111,2035,64-27-10,64-26-10,0.6,5,0.0
svd_crossover_same_dim,90,90,161,0.8242560004832612,0.7611111111111111,1885,64-25-10,64-26-10,0.55,3,0.0
svd_crossover_same_dim,90,90,162,0.8242560004832612,0.7611111111111111,1885,64-25-10,64-25-10,0.85,2,0.0
